resource_id,date,region,service,instance_type,environment,cpu_pct,ram_pct,disk_io,network_in,network_out,storage_gb,monthly_cost,uptime_hours,anomaly
RES-93227,2025-04-24,us-west-2,RDS,m5.large,Production,45.52,63.88,130.26,155.61,115.17,455.38,1186.75,21.09,0
RES-93227,2025-04-25,eu-central-1,EBS,t3.medium,Testing,10.64,57.72,353.06,248.67,146.91,853.88,1194.7,3.14,0
RES-93227,2025-04-26,ap-south-1,EBS,t3.small,Testing,60.51,54.47,200.6,150.22,222.42,337.28,543.72,23.39,0
RES-93227,2025-04-27,us-east-1,EBS,t3.medium,Development,79.9,6.56,117.42,112.84,31.58,700.54,767.05,14.28,0
RES-93227,2025-04-28,us-east-1,EC2,m5.large,Testing,47.83,97.35,283.15,180.44,189.2,525.71,1376.51,21.7,0
RES-93227,2025-04-29,eu-west-1,EBS,m5.large,Development,0.05,6.57,310.27,91.69,197.96,788.58,1404.92,22.33,1
RES-93227,2025-04-30,ap-south-1,RDS,t3.small,Development,92.71,94.0,256.29,105.57,2.83,403.24,1245.12,2.93,0
RES-93227,2025-05-01,ap-south-1,Lambda,m5.large,Testing,2.08,11.28,383.18,138.03,274.99,331.17,1442.85,9.84,1
RES-93227,2025-05-02,ap-south-1,EC2,t3.medium,Production,19.06,34.14,346.76,290.15,56.65,414.68,1115.53,20.79,0
RES-93227,2025-05-03,ap-south-1,EBS,t3.small,Testing,92.91,90.29,451.76,129.11,245.23,829.63,375.29,8.68,0
RES-93227,2025-05-04,eu-central-1,Lambda,c5.large,Production,32.81,54.89,195.09,71.27,184.28,469.99,1420.85,4.72,0
RES-93227,2025-05-05,eu-central-1,EBS,t3.medium,Production,26.35,88.97,180.25,241.33,293.02,517.49,1290.49,21.25,0
RES-93227,2025-05-06,ap-south-1,EBS,m5.large,Development,52.29,50.26,379.89,282.16,83.25,407.96,248.37,21.35,0
RES-93227,2025-05-07,eu-central-1,EBS,c5.large,Production,87.38,15.58,319.47,31.83,124.89,501.1,956.9,7.86,0
RES-93227,2025-05-08,eu-central-1,Lambda,c5.large,Testing,53.95,46.74,163.7,22.08,155.21,545.44,1411.63,20.91,0
RES-93227,2025-05-09,eu-west-1,RDS,t3.medium,Testing,73.48,66.71,395.55,9.77,298.41,645.15,714.57,10.47,0
RES-93227,2025-05-10,us-west-2,EC2,m5.large,Production,18.82,33.44,324.19,10.25,264.62,266.85,437.35,21.62,0
RES-93227,2025-05-11,eu-central-1,RDS,c5.large,Testing,41.73,27.37,133.64,32.76,68.73,759.9,1231.48,3.32,0
RES-93227,2025-05-12,us-east-1,Lambda,m5.large,Development,23.82,17.1,295.59,163.14,34.37,157.73,803.09,3.7,0
RES-93227,2025-05-13,eu-central-1,RDS,t3.small,Development,56.8,79.35,129.46,181.17,60.3,520.38,906.77,21.0,0
RES-93227,2025-05-14,ap-south-1,RDS,t3.micro,Development,46.88,67.58,453.84,227.86,78.01,191.83,411.73,23.94,0
RES-93227,2025-05-15,eu-west-1,EC2,c5.large,Testing,17.97,96.36,371.88,71.04,238.95,339.53,170.49,13.01,0
RES-93227,2025-05-16,eu-central-1,Lambda,c5.large,Development,84.65,86.62,302.11,78.08,201.7,237.91,742.1,11.03,0
RES-93227,2025-05-17,eu-west-1,Lambda,t3.small,Development,83.83,91.13,152.07,241.06,60.69,821.92,115.96,18.3,0
RES-93227,2025-05-18,eu-central-1,S3,t3.small,Testing,19.23,48.61,416.36,178.05,283.36,35.75,44.86,13.76,0
RES-93227,2025-05-19,eu-central-1,S3,m5.large,Production,91.76,24.04,207.33,137.89,3.94,199.14,958.26,4.09,0
RES-93227,2025-05-20,ap-south-1,EC2,t3.small,Production,64.74,87.43,60.78,194.94,115.04,950.66,275.84,18.72,0
RES-93227,2025-05-21,us-east-1,Lambda,c5.large,Production,26.01,84.98,334.15,70.06,210.44,268.26,47.75,16.98,0
RES-93227,2025-05-22,eu-west-1,EBS,t3.micro,Development,28.04,97.14,255.34,244.98,64.32,899.93,193.25,20.36,0
RES-93227,2025-05-23,eu-west-1,Lambda,m5.large,Testing,4.21,18.77,493.79,187.87,84.57,391.05,288.98,13.72,0
RES-93227,2025-05-24,us-west-2,EBS,t3.small,Testing,11.45,9.02,72.78,183.44,115.79,497.92,512.95,12.96,0
RES-93227,2025-05-25,ap-south-1,EC2,t3.small,Development,22.78,81.34,101.94,173.43,1.37,527.86,744.43,11.62,0
RES-93227,2025-05-26,ap-south-1,EC2,m5.large,Testing,72.52,71.37,41.41,279.53,114.93,517.23,490.23,6.59,0
RES-93227,2025-05-27,us-east-1,RDS,t3.medium,Development,27.66,70.41,137.77,149.05,48.05,72.99,1036.95,17.02,0
RES-93227,2025-05-28,us-east-1,EC2,c5.large,Testing,18.6,96.21,368.74,189.5,34.93,270.51,740.81,21.54,0
RES-93227,2025-05-29,us-west-2,EBS,t3.micro,Production,30.98,8.67,15.69,9.47,288.17,88.52,1436.78,13.77,0
RES-93227,2025-05-30,us-west-2,EBS,t3.medium,Testing,26.68,62.21,142.09,131.86,154.24,889.7,295.56,5.48,0
RES-93227,2025-05-31,us-west-2,EBS,m5.large,Production,3.94,13.76,229.8,143.03,6.94,591.81,1197.38,5.19,0
RES-93227,2025-06-01,eu-west-1,S3,t3.small,Production,64.82,31.19,453.15,164.62,30.17,537.59,795.6,7.46,0
RES-93227,2025-06-02,ap-south-1,EBS,t3.medium,Testing,46.26,43.44,450.2,176.86,251.14,154.5,160.83,8.88,0
RES-93227,2025-06-03,eu-west-1,S3,t3.micro,Development,80.71,97.33,143.1,138.98,223.73,824.82,292.72,20.54,0
RES-93227,2025-06-04,eu-central-1,S3,t3.medium,Testing,54.17,71.71,471.52,160.13,150.94,374.79,411.77,2.27,0
RES-93227,2025-06-05,us-east-1,S3,t3.small,Production,4.76,44.14,260.53,83.97,209.05,127.22,929.23,6.44,0
RES-93227,2025-06-06,eu-central-1,EC2,t3.micro,Production,40.04,83.94,429.7,222.18,51.98,921.12,1457.32,15.75,0
RES-93227,2025-06-07,ap-south-1,S3,t3.small,Testing,51.28,50.6,463.82,256.66,49.93,598.05,1033.4,15.7,0
RES-93227,2025-06-08,eu-central-1,EBS,c5.large,Production,45.68,41.15,365.97,95.9,44.3,284.98,336.05,1.03,0
RES-93227,2025-06-09,us-west-2,EBS,t3.small,Development,24.96,33.96,465.82,28.96,232.65,923.32,179.75,5.87,0
RES-93227,2025-06-10,ap-south-1,S3,m5.large,Production,15.18,91.09,116.06,237.21,297.45,390.8,523.6,1.93,0
RES-93227,2025-06-11,ap-south-1,RDS,c5.large,Production,5.38,79.47,460.39,70.1,46.32,303.72,315.13,9.25,0
RES-93227,2025-06-12,eu-central-1,EBS,t3.micro,Testing,84.88,34.73,408.94,37.01,282.62,338.87,886.47,1.54,0
RES-93227,2025-06-13,us-west-2,EC2,m5.large,Testing,4.05,12.36,204.44,33.9,205.58,387.38,155.53,10.75,0
RES-93227,2025-06-14,ap-south-1,Lambda,m5.large,Development,44.95,33.45,460.22,263.57,13.11,613.77,584.82,8.42,0
RES-93227,2025-06-15,eu-west-1,RDS,c5.large,Development,50.69,24.65,275.78,174.67,211.48,882.04,1220.56,5.3,0
RES-93227,2025-06-16,eu-central-1,RDS,t3.small,Production,84.11,22.64,433.35,289.0,299.26,223.73,191.58,1.89,0
RES-93227,2025-06-17,us-west-2,S3,m5.large,Development,67.36,16.61,65.66,174.81,130.88,241.44,772.12,16.85,0
RES-93227,2025-06-18,ap-south-1,EC2,t3.medium,Testing,10.27,58.86,185.89,133.66,216.35,63.93,262.07,8.02,0
RES-93227,2025-06-19,us-east-1,Lambda,t3.small,Development,7.43,16.09,70.19,85.89,208.8,983.03,27.97,2.92,1
RES-93227,2025-06-20,eu-central-1,S3,t3.medium,Development,52.84,36.36,149.88,31.87,179.42,973.92,1360.33,11.85,0
RES-93227,2025-06-21,ap-south-1,RDS,m5.large,Production,69.03,50.52,302.91,298.71,138.93,534.76,668.44,4.69,0
RES-93227,2025-06-22,eu-west-1,RDS,t3.small,Testing,44.62,78.18,239.35,232.29,156.73,196.19,1133.79,11.15,0
RES-93227,2025-06-23,us-west-2,RDS,t3.micro,Production,41.85,82.86,454.5,289.32,83.71,678.89,1306.77,7.78,0
RES-93227,2025-06-24,us-west-2,EC2,t3.small,Production,22.97,6.56,155.29,240.94,169.3,273.63,1207.81,13.33,0
RES-93227,2025-06-25,ap-south-1,EBS,t3.medium,Development,44.51,40.49,412.1,233.47,216.25,437.43,1177.26,5.28,0
RES-93227,2025-06-26,us-east-1,EC2,c5.large,Production,37.54,53.29,353.36,118.39,264.49,671.92,336.43,23.88,0
RES-93227,2025-06-27,us-east-1,S3,t3.micro,Testing,82.47,60.75,411.79,218.13,215.59,478.1,744.46,22.77,0
RES-93227,2025-06-28,us-west-2,S3,m5.large,Production,29.35,37.84,204.02,215.99,103.13,614.11,313.18,12.98,0
RES-93227,2025-06-29,eu-west-1,EC2,t3.medium,Development,52.71,19.41,325.83,122.81,221.23,577.82,1003.62,10.02,0
RES-32431,2025-01-01,ap-south-1,EC2,m5.large,Development,3.2,95.74,53.9,15.74,204.94,587.09,257.9,13.49,0
RES-32431,2025-01-02,eu-central-1,RDS,c5.large,Testing,80.85,21.75,231.66,114.41,298.56,194.59,49.41,9.19,0
RES-32431,2025-01-03,us-west-2,EBS,c5.large,Testing,23.45,58.25,468.42,112.37,284.33,894.94,433.6,9.72,0
RES-32431,2025-01-04,eu-central-1,EC2,t3.medium,Testing,77.39,63.02,376.93,132.36,257.72,949.39,1249.02,15.19,0
RES-32431,2025-01-05,us-east-1,EC2,m5.large,Production,19.65,42.33,469.73,55.99,295.01,259.35,82.47,7.65,0
RES-32431,2025-01-06,ap-south-1,EC2,m5.large,Testing,89.75,85.07,181.47,279.03,206.12,809.82,332.23,16.18,0
RES-32431,2025-01-07,us-west-2,S3,c5.large,Production,49.67,67.59,41.5,83.89,220.16,74.1,1262.27,11.92,0
RES-32431,2025-01-08,us-east-1,S3,t3.micro,Development,38.07,10.66,286.4,34.44,232.28,573.86,959.92,7.83,0
RES-32431,2025-01-09,us-east-1,EBS,c5.large,Development,39.34,65.96,137.57,247.1,1.26,490.0,36.43,15.79,0
RES-32431,2025-01-10,eu-central-1,Lambda,c5.large,Development,49.69,40.09,428.77,147.28,186.51,55.79,1015.85,20.08,0
RES-32431,2025-01-11,eu-west-1,Lambda,m5.large,Production,21.74,20.42,156.98,280.1,289.46,618.49,1478.13,19.43,0
RES-32431,2025-01-12,eu-central-1,S3,m5.large,Production,76.22,69.1,148.95,171.95,91.65,898.51,520.66,22.82,0
RES-32431,2025-01-13,eu-central-1,RDS,m5.large,Testing,59.74,29.32,163.2,219.57,42.06,61.31,50.46,9.66,0
RES-32431,2025-01-14,eu-west-1,EC2,t3.medium,Development,42.43,19.49,211.06,294.08,86.13,215.7,1338.52,9.26,0
RES-32431,2025-01-15,ap-south-1,Lambda,t3.medium,Testing,16.75,87.53,487.62,59.47,202.88,828.78,1121.0,23.33,0
RES-32431,2025-01-16,us-west-2,RDS,t3.micro,Production,11.36,13.46,373.98,175.99,100.77,126.31,1420.17,19.28,1
RES-32431,2025-01-17,eu-west-1,Lambda,t3.small,Testing,19.18,82.16,455.35,160.08,23.53,925.3,445.4,22.37,0
RES-32431,2025-01-18,eu-central-1,EC2,t3.micro,Development,27.51,24.19,472.01,237.92,289.52,939.97,308.29,9.54,0
RES-32431,2025-01-19,eu-west-1,S3,c5.large,Production,41.29,95.18,341.31,237.3,8.5,212.21,367.78,4.79,0
RES-32431,2025-01-20,us-west-2,EBS,m5.large,Testing,2.54,31.08,170.87,231.72,176.74,610.4,86.98,4.97,0
RES-32431,2025-01-21,ap-south-1,S3,c5.large,Production,86.82,87.37,116.42,99.34,202.11,509.22,184.4,5.49,0
RES-32431,2025-01-22,ap-south-1,Lambda,t3.small,Production,37.44,81.82,211.17,21.35,206.71,17.85,659.2,15.58,0
RES-32431,2025-01-23,ap-south-1,EBS,c5.large,Testing,23.82,54.37,493.2,215.54,47.9,305.67,493.89,4.01,0
RES-32431,2025-01-24,eu-west-1,RDS,t3.small,Production,94.69,37.0,287.59,25.55,251.86,340.99,339.73,12.97,0
RES-32431,2025-01-25,us-east-1,Lambda,m5.large,Production,22.06,92.18,245.85,67.93,195.24,556.14,1275.31,10.39,0
RES-32431,2025-01-26,eu-central-1,EBS,t3.medium,Testing,6.55,58.72,372.32,158.53,145.46,755.84,144.61,19.73,0
RES-32431,2025-01-27,us-west-2,RDS,c5.large,Development,65.65,5.37,94.35,55.12,51.93,997.76,1370.72,1.98,0
RES-32431,2025-01-28,eu-central-1,Lambda,c5.large,Development,8.71,44.01,452.32,181.63,219.31,998.41,907.49,3.7,0
RES-32431,2025-01-29,us-east-1,RDS,t3.medium,Production,5.26,16.6,474.32,175.62,244.92,593.14,662.69,9.91,1
RES-32431,2025-01-30,eu-west-1,RDS,m5.large,Production,92.07,33.4,246.93,88.31,179.45,284.91,1415.53,21.1,0
RES-32431,2025-01-31,us-west-2,Lambda,t3.small,Development,47.53,16.59,482.16,198.51,284.81,141.93,791.38,15.86,0
RES-32431,2025-02-01,us-west-2,S3,m5.large,Production,64.78,12.99,33.16,33.16,131.6,557.64,446.34,17.07,0
RES-32431,2025-02-02,eu-central-1,EBS,t3.small,Testing,3.88,50.3,379.75,277.26,130.2,475.14,130.92,20.41,0
RES-32431,2025-02-03,us-east-1,RDS,c5.large,Production,62.98,87.04,195.37,59.04,44.88,724.0,1112.07,4.38,0
RES-32431,2025-02-04,us-east-1,S3,c5.large,Development,83.0,41.29,222.17,101.71,177.55,113.2,325.78,20.54,0
RES-32431,2025-02-05,eu-west-1,RDS,m5.large,Production,90.1,58.49,201.72,238.42,91.26,134.62,315.95,5.84,0
RES-32431,2025-02-06,eu-west-1,RDS,t3.micro,Testing,37.09,10.65,155.94,260.57,286.45,630.35,920.31,1.74,0
RES-32431,2025-02-07,us-west-2,Lambda,t3.medium,Production,44.8,53.55,307.43,188.83,112.93,421.65,67.97,22.64,0
RES-32431,2025-02-08,eu-west-1,EBS,t3.small,Testing,5.88,21.6,284.31,147.01,299.69,470.66,1294.34,20.57,0
RES-32431,2025-02-09,eu-west-1,EBS,t3.small,Testing,65.09,68.36,469.25,80.17,177.91,452.86,1215.31,18.22,0
RES-32431,2025-02-10,eu-west-1,RDS,m5.large,Development,7.66,34.78,301.87,249.84,25.9,561.21,744.6,15.02,0
RES-32431,2025-02-11,us-west-2,S3,m5.large,Production,6.42,16.09,415.52,154.58,194.18,287.58,1227.24,21.53,1
RES-32431,2025-02-12,us-east-1,EC2,t3.micro,Development,73.6,84.84,347.42,154.36,259.97,487.09,1080.62,18.04,0
RES-32431,2025-02-13,us-west-2,S3,t3.small,Production,86.13,97.38,224.35,153.7,25.38,397.57,276.19,5.03,0
RES-32431,2025-02-14,eu-west-1,Lambda,t3.micro,Production,31.7,48.6,295.31,87.28,149.13,125.04,1271.93,8.45,0
RES-32431,2025-02-15,eu-central-1,EBS,c5.large,Production,80.16,50.4,293.55,58.43,117.05,502.08,527.08,19.21,0
RES-32431,2025-02-16,eu-central-1,S3,m5.large,Testing,9.96,95.7,11.92,275.64,36.56,501.57,1128.76,19.72,0
RES-32431,2025-02-17,us-east-1,EBS,t3.micro,Production,91.96,94.82,372.04,100.02,35.14,363.21,619.12,8.37,0
RES-32431,2025-02-18,us-east-1,EC2,t3.medium,Production,11.78,52.93,488.23,113.23,132.44,465.31,78.39,12.4,0
RES-32431,2025-02-19,us-east-1,RDS,t3.micro,Testing,88.63,96.25,339.5,99.67,229.94,796.71,677.88,21.36,0
RES-32431,2025-02-20,eu-central-1,S3,c5.large,Development,10.35,6.62,287.07,71.65,284.34,977.26,1432.89,6.77,1
RES-32431,2025-02-21,ap-south-1,RDS,t3.small,Production,53.76,18.72,417.13,105.59,83.26,640.65,769.52,11.45,0
RES-32431,2025-02-22,us-east-1,Lambda,t3.micro,Testing,45.39,91.39,329.8,27.1,136.82,677.49,1012.23,23.3,0
RES-32431,2025-02-23,us-west-2,Lambda,c5.large,Testing,82.23,22.31,219.71,10.48,84.69,782.71,864.03,20.32,0
RES-32431,2025-02-24,eu-central-1,EC2,c5.large,Production,75.12,74.85,218.36,68.85,117.12,947.29,400.52,18.93,0
RES-32431,2025-02-25,eu-central-1,Lambda,m5.large,Production,50.64,95.06,221.33,125.4,94.17,34.23,503.25,17.36,0
RES-32431,2025-02-26,us-east-1,RDS,m5.large,Testing,39.54,88.7,355.6,64.46,125.34,103.02,71.81,3.21,0
RES-32431,2025-02-27,ap-south-1,EBS,c5.large,Production,70.67,74.36,351.97,76.79,156.98,945.35,928.33,5.23,0
RES-32431,2025-02-28,eu-west-1,EBS,t3.medium,Testing,47.34,93.34,111.97,15.73,48.58,375.71,411.46,16.12,0
RES-32431,2025-03-01,us-east-1,RDS,c5.large,Testing,8.78,18.88,498.11,236.32,95.67,560.8,1414.2,6.6,0
RES-32431,2025-03-02,us-west-2,EC2,c5.large,Testing,93.45,53.2,427.65,26.42,221.43,60.03,661.75,13.48,0
RES-32431,2025-03-03,eu-central-1,RDS,m5.large,Production,82.13,22.46,412.16,160.07,123.88,722.92,1142.76,6.78,0
RES-32431,2025-03-04,us-east-1,EC2,m5.large,Development,89.62,83.05,337.26,218.88,38.93,405.67,921.32,5.38,0
RES-32431,2025-03-05,us-west-2,S3,c5.large,Development,72.58,13.05,254.43,266.34,260.38,777.7,70.08,23.45,0
RES-32431,2025-03-06,us-east-1,RDS,m5.large,Development,55.75,58.18,308.64,110.48,35.2,744.22,1409.92,13.47,0
RES-32431,2025-03-07,eu-west-1,S3,t3.micro,Production,39.41,41.11,98.67,209.8,240.95,428.57,823.79,19.34,0
RES-32431,2025-03-08,eu-west-1,Lambda,t3.medium,Production,19.47,43.87,182.98,66.86,233.81,534.69,797.99,9.57,0
RES-32431,2025-03-09,ap-south-1,RDS,c5.large,Testing,66.84,13.24,46.86,16.52,12.76,38.23,144.9,2.19,0
RES-32431,2025-03-10,us-west-2,EBS,m5.large,Testing,19.72,74.77,424.8,27.75,126.63,120.9,840.94,20.9,0
RES-32431,2025-03-11,us-west-2,RDS,t3.medium,Testing,85.04,43.36,37.13,157.97,50.82,315.97,766.12,11.01,0
RES-32431,2025-03-12,us-west-2,RDS,c5.large,Development,80.17,17.76,291.18,41.95,166.67,263.81,1430.53,11.83,0
RES-32431,2025-03-13,ap-south-1,EBS,m5.large,Testing,69.41,53.33,20.02,249.71,36.06,752.87,869.61,23.76,0
RES-32431,2025-03-14,us-east-1,EC2,m5.large,Development,94.09,60.43,356.95,125.71,35.77,962.36,981.49,18.34,0
RES-32431,2025-03-15,ap-south-1,EBS,t3.medium,Development,79.68,78.0,492.61,261.75,99.94,421.31,624.27,21.84,0
RES-32431,2025-03-16,eu-central-1,Lambda,t3.medium,Testing,92.72,8.3,399.24,292.0,97.64,514.79,1493.71,2.24,0
RES-32431,2025-03-17,eu-west-1,EC2,m5.large,Testing,66.44,94.48,183.1,51.87,38.38,163.21,889.83,6.08,0
RES-32431,2025-03-18,eu-west-1,EBS,m5.large,Testing,74.05,72.2,494.25,155.99,132.11,213.17,1213.09,4.86,0
RES-32431,2025-03-19,us-west-2,RDS,m5.large,Testing,46.61,93.13,395.96,113.38,255.86,619.42,1120.0,4.62,0
RES-32431,2025-03-20,eu-west-1,EBS,m5.large,Production,28.73,43.74,78.71,170.49,206.11,388.49,555.65,2.02,0
RES-32431,2025-03-21,ap-south-1,EC2,m5.large,Development,83.22,61.96,158.47,115.46,282.39,124.39,180.62,16.48,0
RES-32431,2025-03-22,eu-west-1,S3,t3.small,Testing,61.19,23.23,290.46,36.16,147.11,200.3,480.31,3.89,0
RES-32431,2025-03-23,eu-west-1,S3,m5.large,Production,56.39,25.1,448.47,153.22,234.84,752.93,234.44,1.08,0
RES-32431,2025-03-24,eu-west-1,EC2,m5.large,Development,61.2,53.76,15.25,254.63,187.25,34.44,399.17,6.12,0
RES-32431,2025-03-25,ap-south-1,RDS,m5.large,Production,53.31,52.75,441.02,272.6,292.12,737.72,990.81,15.31,0
RES-32431,2025-03-26,eu-west-1,S3,t3.small,Development,86.36,17.29,133.84,277.41,201.52,298.01,227.78,14.65,0
RES-32431,2025-03-27,eu-west-1,EBS,t3.medium,Testing,56.01,10.17,464.37,162.21,284.57,395.81,562.44,7.78,0
RES-32431,2025-03-28,us-east-1,S3,t3.small,Production,61.27,22.27,315.43,107.2,77.94,224.84,103.9,18.36,0
RES-32431,2025-03-29,us-east-1,Lambda,t3.small,Production,12.29,29.64,401.2,149.44,111.99,514.0,1340.86,19.37,0
RES-32431,2025-03-30,eu-central-1,EC2,m5.large,Testing,40.91,28.18,246.0,47.94,176.97,537.27,142.47,21.21,0
RES-32431,2025-03-31,eu-west-1,Lambda,c5.large,Development,12.42,44.38,237.36,242.76,171.99,947.93,477.39,22.33,0
RES-32431,2025-04-01,ap-south-1,S3,t3.medium,Development,22.59,13.91,452.28,103.84,240.32,213.47,575.89,11.04,0
RES-32431,2025-04-02,eu-central-1,RDS,t3.small,Production,65.99,39.26,448.72,216.53,99.46,764.73,1230.08,5.97,0
RES-32431,2025-04-03,ap-south-1,S3,t3.small,Development,24.49,45.07,163.82,102.62,1.44,407.7,1363.71,12.34,0
RES-32431,2025-04-04,eu-central-1,EBS,t3.small,Development,51.1,92.6,112.46,26.84,237.47,597.37,277.01,17.71,0
RES-32431,2025-04-05,eu-west-1,EBS,t3.small,Development,48.62,7.24,440.31,165.75,118.3,612.61,567.66,10.13,0
RES-32431,2025-04-06,us-east-1,Lambda,m5.large,Production,11.41,7.47,309.38,269.68,3.15,391.97,86.35,5.27,0
RES-32431,2025-04-07,eu-central-1,EBS,t3.micro,Production,69.94,33.81,457.39,14.7,130.73,670.7,368.23,14.69,0
RES-32431,2025-04-08,eu-west-1,S3,c5.large,Testing,27.5,39.2,158.26,226.79,51.06,655.32,420.94,1.38,0
RES-32431,2025-04-09,us-west-2,RDS,t3.small,Development,60.47,37.54,441.27,89.29,124.52,162.4,874.51,17.52,0
RES-32431,2025-04-10,us-east-1,EC2,t3.medium,Testing,10.91,72.99,178.84,52.41,195.85,561.51,469.34,3.58,0
RES-32431,2025-04-11,eu-west-1,S3,t3.micro,Production,41.92,27.99,414.86,46.57,226.49,270.91,1487.1,10.21,0
RES-32431,2025-04-12,ap-south-1,Lambda,c5.large,Production,91.94,44.46,291.85,75.74,39.21,950.48,119.95,5.97,0
RES-32431,2025-04-13,us-east-1,EBS,c5.large,Testing,50.98,75.44,141.65,80.47,93.33,531.52,753.88,21.54,0
RES-32431,2025-04-14,us-west-2,Lambda,t3.micro,Testing,12.99,10.67,289.69,73.52,62.94,62.14,698.35,5.47,1
RES-32431,2025-04-15,eu-central-1,RDS,m5.large,Production,94.29,93.7,230.71,159.01,159.02,451.72,334.6,5.67,0
RES-32431,2025-04-16,eu-central-1,Lambda,m5.large,Development,39.81,31.96,446.91,206.65,184.06,354.41,1342.36,10.04,0
RES-32431,2025-04-17,us-east-1,Lambda,m5.large,Development,15.84,28.83,43.02,101.23,237.01,874.45,1388.9,17.34,0
RES-32431,2025-04-18,eu-west-1,Lambda,t3.micro,Development,69.74,63.76,484.87,160.85,78.8,195.06,1475.3,6.37,0
RES-32431,2025-04-19,eu-west-1,EC2,c5.large,Testing,79.62,72.78,129.14,229.43,265.1,62.73,1360.05,18.57,0
RES-32431,2025-04-20,us-east-1,EBS,c5.large,Testing,44.77,7.89,273.5,138.33,69.03,280.34,1015.66,23.65,0
RES-32431,2025-04-21,us-west-2,Lambda,m5.large,Production,35.73,72.63,124.28,178.75,183.33,44.95,335.86,7.73,0
RES-32431,2025-04-22,eu-west-1,S3,t3.micro,Production,58.47,40.84,330.09,146.39,299.27,244.06,44.73,10.76,0
RES-32431,2025-04-23,ap-south-1,RDS,t3.medium,Production,52.92,32.11,58.36,285.46,130.52,320.53,537.92,10.17,0
RES-32431,2025-04-24,eu-central-1,EC2,c5.large,Testing,94.26,85.13,115.33,299.74,209.6,623.64,305.91,4.8,0
RES-32431,2025-04-25,us-east-1,RDS,m5.large,Development,17.46,57.79,79.17,25.74,117.98,217.82,777.41,9.73,0
RES-32431,2025-04-26,us-west-2,RDS,t3.small,Testing,34.55,92.25,448.35,211.93,176.93,762.13,1401.67,1.21,0
RES-32431,2025-04-27,us-west-2,EC2,c5.large,Production,94.18,64.49,64.69,280.25,269.65,222.47,282.93,17.51,0
RES-32431,2025-04-28,eu-west-1,EBS,m5.large,Testing,25.94,33.32,397.16,234.82,63.48,963.62,209.31,11.37,0
RES-32431,2025-04-29,eu-central-1,EC2,c5.large,Development,39.79,88.0,234.8,240.48,184.14,291.62,1158.4,1.36,0
RES-32431,2025-04-30,eu-west-1,Lambda,t3.medium,Testing,32.53,51.54,37.63,105.77,159.82,222.96,1312.54,1.3,0
RES-32431,2025-05-01,us-west-2,EBS,t3.micro,Production,31.41,91.3,373.64,46.43,47.63,986.31,899.97,23.13,0
RES-32431,2025-05-02,us-east-1,RDS,t3.micro,Development,9.48,93.03,442.03,188.05,156.39,410.47,773.44,3.56,0
RES-32431,2025-05-03,us-east-1,Lambda,t3.micro,Production,30.89,46.24,134.13,62.89,124.04,894.68,1424.31,11.41,0
RES-32431,2025-05-04,ap-south-1,EC2,c5.large,Production,4.36,29.29,206.1,230.28,49.86,967.85,1354.91,21.04,0
RES-32431,2025-05-05,us-east-1,Lambda,t3.medium,Testing,17.53,81.57,420.41,50.5,126.62,75.34,451.61,16.14,0
RES-32431,2025-05-06,us-west-2,RDS,t3.small,Development,10.34,67.56,485.03,131.81,182.34,112.74,675.14,21.36,0
RES-32431,2025-05-07,eu-west-1,RDS,t3.micro,Development,28.13,82.38,207.09,198.33,293.84,452.43,1268.8,6.0,0
RES-32431,2025-05-08,us-east-1,S3,t3.micro,Testing,74.23,74.78,303.34,201.58,180.16,626.47,839.01,20.11,0
RES-32431,2025-05-09,eu-west-1,RDS,t3.small,Testing,7.54,34.68,456.42,256.13,203.6,25.36,272.93,13.74,0
RES-32431,2025-05-10,eu-west-1,EC2,c5.large,Development,52.13,93.81,279.83,86.84,14.35,927.42,296.64,13.28,0
RES-32431,2025-05-11,eu-west-1,EBS,m5.large,Development,73.59,7.21,389.19,152.79,72.94,498.85,670.68,9.28,0
RES-32431,2025-05-12,eu-central-1,S3,c5.large,Production,69.76,38.84,440.24,229.38,17.58,537.85,1458.43,6.24,0
RES-32431,2025-05-13,eu-west-1,Lambda,c5.large,Production,15.14,37.28,180.15,167.49,213.62,453.62,276.48,1.24,0
RES-32431,2025-05-14,us-west-2,EBS,c5.large,Testing,83.38,76.0,193.39,130.37,80.15,781.28,852.95,5.07,0
RES-32431,2025-05-15,eu-central-1,Lambda,t3.micro,Production,88.0,64.39,406.4,233.84,146.33,262.46,1332.11,4.01,0
RES-32431,2025-05-16,eu-central-1,S3,m5.large,Development,74.95,72.02,284.18,11.12,278.03,504.77,821.23,8.55,0
RES-32431,2025-05-17,us-west-2,S3,c5.large,Testing,38.84,26.04,330.33,292.46,50.92,502.89,219.16,4.48,0
RES-32431,2025-05-18,eu-west-1,RDS,m5.large,Development,51.14,89.87,298.16,11.93,274.94,26.37,637.5,19.94,0
RES-32431,2025-05-19,us-west-2,Lambda,m5.large,Production,12.57,19.65,489.32,288.95,44.25,558.29,940.74,23.86,1
RES-32431,2025-05-20,us-east-1,EBS,t3.medium,Development,37.37,80.77,420.23,232.57,109.24,618.23,593.68,2.69,0
